billid,customerid,monthid,billedamount
1368,918,200910,3890
1369,978,200910,10404
1370,79,200910,11558
1371,790,200910,5734
1372,316,200910,7827
1373,536,200910,18555
1374,319,200910,14064
1375,950,200910,4511
1376,315,200910,13128
1377,311,200910,878
1378,703,200910,1427
1379,700,200910,5063
1380,310,200910,15250
1381,327,200910,17379
1382,530,200910,9797
1383,304,200910,18292
1384,919,200910,7257
1385,542,200910,6113
1386,884,200910,16318
1387,81,200910,10869
1388,78,200910,4632
1389,797,200910,15192
1390,529,200910,5139
1391,698,200910,15784
1392,786,200910,14389
1393,303,200910,4247
1394,543,200910,5093
1395,979,200910,13687
1396,796,200910,2859
1397,704,200910,17930
1398,541,200910,3417
1399,699,200910,1160
1400,539,200910,11952
1401,794,200910,4973
1402,788,200910,14397
1403,324,200910,17157
1404,309,200910,15040
1405,51,200910,18265
1406,325,200910,12860
1407,308,200910,6201
1408,540,200910,1635
1409,795,200910,5837
1410,531,200910,6552
1411,307,200910,2921
1412,326,200910,8314
1413,787,200910,13246
1414,306,200910,6535
1415,305,200910,3859
1416,255,200910,18865
1417,552,200910,14577
1418,339,200910,1354
1419,266,200910,9464
1420,353,200910,13774
1421,265,200910,13835
1422,515,200910,7149
1423,960,200910,2887
1424,86,200910,18536
1425,942,200910,1784
1426,354,200910,2595
1427,565,200910,17991
1428,885,200910,19824
1429,710,200910,18498
1430,264,200910,7936
1431,32,200910,13098
1432,355,200910,9364
1433,813,200910,7681
1434,352,200910,18814
1435,776,200910,9780
1436,564,200910,17060
1437,811,200910,13431
1438,777,200910,11793
1439,562,200910,18177
1440,709,200910,18195
1441,916,200910,880
1442,269,200910,17583
1443,563,200910,12195
1444,75,200910,1910
1445,268,200910,19885
1446,516,200910,15957
1447,351,200910,4857
1448,54,200910,1501
1449,812,200910,19714
1450,267,200910,2727
1451,48,200910,7236
1452,263,200910,18112
1453,356,200910,11988
1454,934,200910,948
1455,21,200910,4027
1456,882,200910,1106
1457,568,200910,1344
1458,815,200910,14498
1459,774,200910,7070
1460,257,200910,3436
1461,74,200910,7945
1462,87,200910,6890
1463,511,200910,8329
1464,688,200910,13393
1465,900,200910,3283
1466,569,200910,14569
1467,904,200910,18029
1468,816,200910,11947
1469,359,200910,11624
1470,256,200910,4741
1471,259,200910,11024
1472,922,200910,17783
1473,358,200910,1551
1474,260,200910,18306
1475,689,200910,11050
1476,262,200910,15834
1477,566,200910,3229
1478,814,200910,8648
1479,514,200910,4117
1480,513,200910,14016
1481,982,200910,16595
1482,775,200910,8167
1483,357,200910,11147
1484,567,200910,16501
1485,261,200910,4713
1486,975,200910,6204
1487,16,200910,15073
1488,512,200910,8547
1489,711,200910,14798
1490,951,200910,7603
1491,287,200910,5905
1492,270,200910,1655
1493,271,200910,14005
1494,281,200910,13600
1495,693,200910,19373
1496,806,200910,4711
1497,343,200910,9129
1498,555,200910,8097
1499,921,200910,15328
1500,522,200910,5067
1501,76,200910,2083
1502,707,200910,13829
1503,49,200910,17036
1504,521,200910,2764
1505,807,200910,14274
1506,780,200910,18254
1507,280,200910,19375
1508,84,200910,13317
1509,781,200910,15357
1510,282,200910,4814
1511,342,200910,8704
1512,706,200910,19150
1513,804,200910,8558
1514,286,200910,19286
1515,694,200910,18196
1516,782,200910,16833
1517,340,200910,9022
1518,285,200910,15627
1519,553,200910,5290
1520,523,200910,5505
1521,284,200910,5032
1522,890,200910,4718
1523,554,200910,19955
1524,805,200910,2891
1525,341,200910,2033
1526,283,200910,4927
1527,344,200910,16317
1528,556,200910,16201
1529,17,200910,16176
1530,976,200910,14415
1531,274,200910,12542
1532,809,200910,12436
1533,348,200910,7757
1534,559,200910,19314
1535,778,200910,6357
1536,273,200910,9963
1537,560,200910,19729
1538,85,200910,1970
1539,518,200910,3597
1540,349,200910,14629
1541,810,200910,12812
1542,561,200910,16738
1543,272,200910,10734
1544,517,200910,4370
1545,350,200910,18531
1546,691,200910,9444
1547,690,200910,10850
1548,347,200910,12552
1549,708,200910,12963
1550,279,200910,4941
1551,692,200910,12030
1552,345,200910,4774
1553,278,200910,1148
1554,520,200910,7284
1555,277,200910,11894
1556,901,200910,17838
1557,557,200910,16916
1558,519,200910,8219
1559,779,200910,19404
1560,276,200910,2905
1561,808,200910,4717
1562,558,200910,18242
1563,981,200910,1526
1564,346,200910,9621
1565,275,200910,1593
1566,198,200910,5370
1567,702,200910,13705
1568,398,200910,6363
1569,471,200910,10863
1570,145,200910,3938
1571,10,200910,9050
1572,432,200910,1439
1573,632,200910,8903
1574,25,200910,147
1575,146,200910,12962
1576,431,200910,12059
1577,631,200910,8912
1578,472,200910,6978
1579,101,200910,7432
1580,936,200910,13219
1581,861,200910,16133
1582,147,200910,10362
1583,430,200910,4642
1584,630,200910,2878
1585,148,200910,8551
1586,474,200910,6414
1587,428,200910,14865
1588,628,200910,4870
1589,151,200910,16950
1590,629,200910,5847
1591,473,200910,4464
1592,433,200910,2000
1593,150,200910,2097
1594,860,200910,5348
1595,727,200910,10780
1596,149,200910,13074
1597,744,200910,340
1598,662,200910,4724
1599,429,200910,3087
1600,65,200910,1403
1601,144,200910,7159
1602,931,200910,16450
1603,953,200910,2849
1604,39,200910,19523
1605,864,200910,7040
1606,469,200910,18610
1607,437,200910,141
1608,102,200910,8974
1609,60,200910,6095
1610,139,200910,5462
1611,634,200910,12976
1612,138,200910,15817
1613,991,200910,13361
1614,660,200910,18189
1615,865,200910,19615
1616,64,200910,12758
1617,967,200910,14422
1618,742,200910,15737
1619,859,200910,14380
1620,436,200910,6138
1621,955,200910,15100
1622,728,200910,19294
1623,143,200910,5903
1624,862,200910,10795
1625,947,200910,17114
1626,633,200910,602
1627,434,200910,9269
1628,27,200910,18787
1629,142,200910,7145
1630,141,200910,8003
1631,743,200910,19455
1632,470,200910,9473
1633,863,200910,12776
1634,435,200910,16021
1635,140,200910,1910
1636,661,200910,18891
1637,438,200910,18692
1638,475,200910,3418
1639,627,200910,3752
1640,855,200910,17615
1641,160,200910,17828
1642,725,200910,17111
1643,161,200910,8298
1644,910,200910,1490
1645,59,200910,18575
1646,35,200910,3373
1647,162,200910,3537
1648,421,200910,1805
1649,907,200910,7
1650,622,200910,15058
1651,939,200910,13570
1652,99,200910,153
1653,621,200910,19360
1654,420,200910,1220
1655,748,200910,4809
1656,163,200910,3461
1657,666,200910,16676
1658,749,200910,6077
1659,619,200910,1431
1660,989,200910,528
1661,724,200910,952
1662,418,200910,10957
1663,747,200910,10582
1664,165,200910,395
1665,419,200910,13002
1666,11,200910,190
1667,956,200910,17591
1668,164,200910,2742
1669,620,200910,12159
1670,478,200910,14615
1671,854,200910,2103
1672,665,200910,6778
1673,623,200910,14525
1674,66,200910,16791
1675,425,200910,585
1676,100,200910,9076
1677,426,200910,12007
1678,726,200910,12948
1679,154,200910,135
1680,40,200910,9183
1681,476,200910,9491
1682,626,200910,9323
1683,745,200910,3731
1684,970,200910,7179
1685,153,200910,3661
1686,427,200910,11121
1687,758,200910,4279
1688,152,200910,16089
1689,858,200910,2368
1690,990,200910,19877
1691,857,200910,5292
1692,155,200910,13585
1693,879,200910,1684
1694,159,200910,7410
1695,422,200910,15387
1696,477,200910,18929
1697,158,200910,2507
1698,624,200910,15566
1699,930,200910,18737
1700,423,200910,650
1701,157,200910,9299
1702,625,200910,10970
1703,746,200910,17819
1704,156,200910,4361
1705,424,200910,11451
1706,664,200910,18736
1707,856,200910,11635
1708,887,200910,10082
1709,137,200910,11103
1710,635,200910,19549
1711,452,200910,12141
1712,874,200910,15321
1713,954,200910,19246
1714,731,200910,1592
1715,105,200910,13660
1716,655,200910,4210
1717,909,200910,4585
1718,115,200910,6711
1719,61,200910,9510
1720,451,200910,12644
1721,116,200910,15970
1722,461,200910,12195
1723,26,200910,3534
1724,873,200910,135
1725,117,200910,11256
1726,647,200910,2315
1727,450,200910,11845
1728,121,200910,9174
1729,645,200910,6671
1730,933,200910,19257
1731,448,200910,13340
1732,120,200910,1170
1733,736,200910,4085
1734,648,200910,117
1735,463,200910,5827
1736,872,200910,17297
1737,449,200910,16690
1738,656,200910,18478
1739,646,200910,2673
1740,462,200910,9782
1741,118,200910,14885
1742,119,200910,16571
1743,114,200910,6978
1744,735,200910,9396
1745,1,200910,7631
1746,650,200910,11088
1747,455,200910,7243
1748,109,200910,16772
1749,732,200910,13134
1750,456,200910,952
1751,877,200910,12689
1752,459,200910,12180
1753,108,200910,15088
1754,651,200910,1729
1755,106,200910,6246
1756,733,200910,18994
1757,457,200910,3400
1758,107,200910,14475
1759,652,200910,8062
1760,653,200910,10185
1761,871,200910,6088
1762,993,200910,6352
1763,110,200910,19458
1764,453,200910,6533
1765,113,200910,12454
1766,649,200910,8341
1767,875,200910,17186
1768,62,200910,15714
1769,460,200910,6651
1770,894,200910,643
1771,112,200910,943
1772,654,200910,19239
1773,111,200910,8183
1774,734,200910,6889
1775,876,200910,11751
1776,968,200910,11120
1777,37,200910,7950
1778,454,200910,8941
1779,447,200910,11444
1780,122,200910,9642
1781,464,200910,573
1782,969,200910,12607
1783,938,200910,15627
1784,638,200910,12423
1785,729,200910,10438
1786,441,200910,3969
1787,131,200910,8262
1788,740,200910,5725
1789,103,200910,19310
1790,467,200910,7516
1791,868,200910,13411
1792,442,200910,19029
1793,658,200910,6397
1794,639,200910,2899
1795,739,200910,4074
1796,4,200910,14106
1797,130,200910,16455
1798,932,200910,5092
1799,637,200910,10739
1800,136,200910,12577
1801,741,200910,15819
1802,135,200910,10222
1803,866,200910,1894
1804,439,200910,19687
1805,6,200910,19746
1806,132,200910,6783
1807,636,200910,4454
1808,134,200910,18401
1809,440,200910,14060
1810,659,200910,3769
1811,133,200910,14524
1812,895,200910,9357
1813,867,200910,7742
1814,468,200910,9841
1815,166,200910,1316
1816,888,200910,6699
1817,640,200910,13693
1818,642,200910,7678
1819,445,200910,2004
1820,124,200910,9880
1821,992,200910,19071
1822,935,200910,13793
1823,643,200910,11857
1824,38,200910,5588
1825,446,200910,16929
1826,870,200910,7106
1827,737,200910,18348
1828,657,200910,5263
1829,948,200910,15965
1830,123,200910,8198
1831,644,200910,17367
1832,104,200910,19870
1833,129,200910,4680
1834,125,200910,2703
1835,730,200910,15353
1836,878,200910,9864
1837,443,200910,1060
1838,128,200910,5010
1839,641,200910,1990
1840,466,200910,4934
1841,127,200910,295
1842,63,200910,1515
1843,444,200910,8337
1844,465,200910,1679
1845,36,200910,18773
1846,738,200910,10778
1847,908,200910,10945
1848,9,200910,15670
1849,126,200910,16432
1850,869,200910,10893
1851,479,200910,8572
1852,663,200910,6650
1853,614,200910,8682
1854,489,200910,6689
1855,177,200910,18233
1856,673,200910,10936
1857,613,200910,16527
1858,906,200910,19027
1859,606,200910,4279
1860,411,200910,18796
1861,669,200910,2932
1862,484,200910,13287
1863,756,200910,615
1864,848,200910,2643
1865,190,200910,12456
1866,402,200910,13857
1867,178,200910,5812
1868,927,200910,16264
1869,752,200910,11578
1870,957,200910,1323
1871,189,200910,16835
1872,410,200910,16731
1873,886,200910,17335
1874,97,200910,8325
1875,722,200910,4978
1876,612,200910,322
1877,842,200910,10628
1878,176,200910,2890
1879,173,200910,3211
1880,757,200910,14845
1881,971,200910,18162
1882,605,200910,2922
1883,850,200910,1509
1884,668,200910,9174
1885,413,200910,13828
1886,193,200910,14164
1887,972,200910,11168
1888,987,200910,10288
1889,174,200910,4889
1890,483,200910,1656
1891,400,200910,3899
1892,175,200910,11758
1893,24,200910,18338
1894,615,200910,1364
1895,28,200910,10541
1896,192,200910,12082
1897,849,200910,14878
1898,401,200910,9474
1899,191,200910,9925
1900,412,200910,2970
1901,928,200910,8296
1902,988,200910,2254
1903,893,200910,12801
1904,42,200910,14604
1905,721,200910,16442
1906,182,200910,6423
1907,880,200910,12691
1908,186,200910,12915
1909,405,200910,6072
1910,407,200910,15766
1911,485,200910,6118
1912,183,200910,18723
1913,609,200910,12811
1914,96,200910,12219
1915,486,200910,12090
1916,12,200910,13954
1917,845,200910,10421
1918,999,200910,6763
1919,406,200910,90
1920,184,200910,18692
1921,754,200910,6285
1922,610,200910,3602
1923,68,200910,1036
1924,671,200910,3540
1925,755,200910,14952
1926,911,200910,18368
1927,608,200910,14225
1928,181,200910,8538
1929,843,200910,2517
1930,409,200910,16187
1931,607,200910,4122
1932,488,200910,8931
1933,847,200910,7381
1934,994,200910,12252
1935,403,200910,11318
1936,58,200910,16915
1937,179,200910,1912
1938,188,200910,17981
1939,616,200910,18401
1940,611,200910,3617
1941,998,200910,14445
1942,180,200910,18647
1943,404,200910,18813
1944,408,200910,8554
1945,670,200910,16109
1946,753,200910,17645
1947,187,200910,1171
1948,846,200910,12991
1949,487,200910,2024
1950,844,200910,13819
1951,672,200910,8475
1952,841,200910,18337
1953,185,200910,11793
1954,482,200910,8788
1955,168,200910,621
1956,34,200910,1237
1957,946,200910,13157
1958,416,200910,14153
1959,723,200910,7916
1960,491,200910,8523
1961,414,200910,12501
1962,940,200910,6844
1963,751,200910,12765
1964,194,200910,1675
1965,851,200910,18943
1966,171,200910,14155
1967,167,200910,432
1968,603,200910,16843
1969,840,200910,19105
1970,896,200910,6607
1971,98,200910,4112
1972,69,200910,3642
1973,852,200910,2078
1974,415,200910,13312
1975,43,200910,1405
1976,490,200910,8475
1977,996,200910,10230
1978,720,200910,18120
1979,897,200910,4664
1980,170,200910,19378
1981,169,200910,16185
1982,750,200910,888
1983,196,200910,7153
1984,399,200910,9796
1985,195,200910,15973
1986,481,200910,14596
1987,667,200910,18888
1988,929,200910,5485
1989,41,200910,6952
1990,617,200910,7042
1991,417,200910,13918
1992,480,200910,12592
1993,197,200910,10860
1994,604,200910,4462
1995,67,200910,2542
1996,853,200910,3142
1997,172,200910,4191
1998,95,200910,2455
1999,618,200910,5113
2000,966,200910,6600
2001,524,200911,5737
2002,889,200911,9342
2003,396,200911,5888
2004,455,200911,18901
2005,487,200911,13201
2006,533,200911,15162
2007,761,200911,570
2008,320,200911,16639
2009,738,200911,14183
2010,77,200911,19484
2011,762,200911,6968
2012,339,200911,1161
2013,705,200911,11877
2014,902,200911,7444
2015,68,200911,19327
2016,334,200911,4837
2017,63,200911,18920
2018,403,200911,6415
2019,730,200911,17569
2020,912,200911,14215
2021,784,200911,18239
2022,321,200911,6794
2023,906,200911,16442
2024,389,200911,11133
2025,441,200911,19515
2026,758,200911,8036
2027,720,200911,9863
2028,782,200911,7359
2029,398,200911,7571
2030,397,200911,7462
2031,706,200911,5201
2032,733,200911,3960
2033,318,200911,11720
2034,496,200911,19634
2035,491,200911,5122
2036,523,200911,9443
2037,443,200911,13566
2038,456,200911,6691
2039,963,200911,6953
2040,387,200911,10868
2041,790,200911,17855
2042,79,200911,85
2043,948,200911,4882
2044,950,200911,17720
2045,783,200911,14511
2046,336,200911,977
2047,466,200911,8877
2048,739,200911,18872
2049,404,200911,14342
2050,53,200911,7745
2051,486,200911,4750
2052,917,200911,17721
2053,755,200911,18975
2054,890,200911,9240
2055,337,200911,766
2056,465,200911,6119
2057,458,200911,14051
2058,492,200911,675
2059,444,200911,16591
2060,335,200911,13668
2061,405,200911,11565
2062,732,200911,10349
2063,319,200911,7628
2064,4,200911,7603
2065,442,200911,15327
2066,20,200911,2773
2067,338,200911,18169
2068,386,200911,343
2069,69,200911,9537
2070,717,200911,4110
2071,729,200911,13329
2072,532,200911,18885
2073,445,200911,14385
2074,884,200911,18499
2075,909,200911,2140
2076,324,200911,753
2077,453,200911,13827
2078,529,200911,4447
2079,450,200911,3574
2080,400,200911,15559
2081,786,200911,9505
2082,28,200911,11697
2083,946,200911,482
2084,788,200911,4288
2085,462,200911,7368
2086,489,200911,11463
2087,449,200911,5153
2088,391,200911,11249
2089,328,200911,4120
2090,57,200911,12894
2091,704,200911,4949
2092,401,200911,18818
2093,461,200911,604
2094,392,200911,121
2095,78,200911,1656
2096,494,200911,4826
2097,490,200911,6669
2098,452,200911,10232
2099,23,200911,5869
2100,787,200911,17597
2101,757,200911,13220
2102,531,200911,19617
2103,731,200911,14137
2104,493,200911,9823
2105,326,200911,9520
2106,718,200911,14117
2107,393,200911,13974
2108,61,200911,4553
2109,972,200911,10356
2110,530,200911,19162
2111,451,200911,15529
2112,735,200911,14021
2113,327,200911,1307
2114,394,200911,9564
2115,26,200911,19071
2116,399,200911,8386
2117,325,200911,681
2118,525,200911,3800
2119,999,200911,17762
2120,329,200911,6032
2121,70,200911,11843
2122,459,200911,8617
2123,30,200911,17658
2124,446,200911,8312
2125,968,200911,5879
2126,402,200911,984
2127,737,200911,16382
2128,322,200911,6072
2129,332,200911,7171
2130,464,200911,19728
2131,965,200911,18607
2132,719,200911,13306
2133,526,200911,18905
2134,3,200911,15935
2135,390,200911,17905
2136,395,200911,1488
2137,488,200911,13397
2138,333,200911,4016
2139,789,200911,5742
2140,760,200911,8296
2141,785,200911,7984
2142,331,200911,5443
2143,935,200911,17817
2144,528,200911,757
2145,703,200911,2898
2146,736,200911,555
2147,463,200911,5584
2148,448,200911,14856
2149,759,200911,18066
2150,460,200911,6342
2151,330,200911,4351
2152,527,200911,14101
2153,62,200911,12802
2154,977,200911,6641
2155,323,200911,1877
2156,756,200911,10941
2157,908,200911,13322
2158,447,200911,18663
2159,52,200911,18201
2160,944,200911,9389
2161,454,200911,1394
2162,734,200911,1697
2163,996,200911,2790
2164,495,200911,16861
2165,749,200911,4116
2166,384,200911,10916
2167,754,200911,5610
2168,375,200911,5799
2169,726,200911,13208
2170,502,200911,17654
2171,426,200911,17153
2172,904,200911,7844
2173,482,200911,17995
2174,359,200911,16886
2175,425,200911,11797
2176,773,200911,10412
2177,72,200911,3737
2178,510,200911,603
2179,413,200911,14935
2180,476,200911,2426
2181,424,200911,4684
2182,503,200911,8500
2183,374,200911,17616
2184,360,200911,16117
2185,712,200911,13469
2186,915,200911,11938
2187,22,200911,8587
2188,746,200911,4890
2189,361,200911,16651
2190,907,200911,12837
2191,423,200911,1885
2192,67,200911,9114
2193,745,200911,6817
2194,74,200911,14365
2195,511,200911,2488
2196,412,200911,11921
2197,501,200911,12181
2198,513,200911,13612
2199,473,200911,14556
2200,775,200911,15389
2201,377,200911,1120
2202,428,200911,19720
2203,722,200911,15157
2204,357,200911,14977
2205,715,200911,10400
2206,512,200911,15366
2207,975,200911,18744
